income_am,profit_last_am,profit_am,damage_am,damage_inc,crd_lim_rec,credit_use_ic,gluten_ic,lactose_ic,insurance_ic,spa_ic,empl_ic,cab_requests,married_cd,bar_no,sport_ic,neighbor_income,age,marketing_permit,urban_ic,dining_ic,presidential,client_segment,sect_empl,prev_stay,prev_all_in_stay,divorce,fam_adult_size,children_no,tenure_mts,tenure_yrs,company_ic,claims_no,claims_am,nights_booked,shop_am,shop_use,retired,gold_status,score1_pos,score1_neg,score2_pos,score2_neg,score3_pos,score3_neg,score4_pos,score4_neg,score5_pos,score5_neg,outcome_profit,outcome_damage_inc,outcome_damage_amount,gender_M,gender_V
243.0,6.0,1808.0,0.0,0.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,True,8.0,1.0,27256.0,68.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,350.0,29.0,0.0,0.0,0.0,114.0,0.0,0.0,1.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.47653359447075,0.7526022694398968,0.5009592785109526,5.192952669821167,1097.59,1,348.92,0,1
1391.0,830.0,1660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,True,3.0,0.0,24824.0,42.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,326.0,27.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.5009592785109526,5.192952669821167,1430.57,0,0.0,1,0
227.0,810.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,True,7.0,0.0,19654.0,32.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,57.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.6151081212574461,0.5009592785109526,5.192952669821167,2709.55,1,376.03,1,0
1689.0,542.0,1999.0,309.0,1.0,3000.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,True,1.0,1.0,32778.55891619407,33.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,2.0,286.0,24.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.3073086321093958,0.0568423987569592,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.5009592785109526,5.192952669821167,1860.22,0,0.0,0,1
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,True,7.0,0.0,29875.0,73.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,218.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6851463936227711,0.2046971009689639,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.5009592785109526,5.192952669821167,1761.4,0,0.0,1,0
227.0,819.0,1638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,True,5.0,0.0,29979.0,45.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,282.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.235265069423383,2.06269317307052,2429.7,0,0.0,0,1
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,True,2.0,0.0,29267.0,30.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.1639809789335396,0.1278033228567354,0.5009592785109526,5.192952669821167,1116.16,0,0.0,0,1
388.0,0.0,2895.0,0.0,0.0,9000.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,7.0,0.0,42992.0,32.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,52.0,4.0,0.0,2.0,507.0,2.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.9068442865861804,0.6996647984380369,0.6681888699858163,0.6206023476207477,0.4962064558073229,0.5013961826835062,0.5009592785109526,5.192952669821167,1993.33,0,0.0,1,0
227.0,0.0,2313.0,1490.0,1.0,1500.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,True,3.0,1.0,34592.0,31.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,151.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2675460202568185,0.6079335037357194,0.4467018296359889,0.2462909901294451,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.5009592785109526,5.192952669821167,4010.23,0,0.0,1,0
269.0,10.0,1659.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,False,4.0,0.0,27770.0,44.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,201.0,17.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.8083439292233621,8.43551796175622,897.59,1,291.3,1,0
4793.0,1919.0,2371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,True,6.0,0.0,41112.0,50.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,14.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.5009592785109526,5.192952669821167,2260.23,1,788.05,0,1
281.0,19.0,1819.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,True,3.0,0.0,35309.0,36.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,150.0,13.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.5009592785109526,5.192952669821167,1495.35,0,0.0,1,0
539.0,839.0,1678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,True,5.0,0.0,21724.0,31.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,427.0,36.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.8625536799079337,0.8708496008393212,0.5009592785109526,5.192952669821167,1399.08,1,400.61,0,1
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,True,4.0,0.0,17857.0,38.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,116.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.0817253662904078,0.2435333121509041,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.1879116554681799,4.9228979172291405,1270.63,0,0.0,1,0
227.0,0.0,1620.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,True,3.0,0.0,25671.0,68.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,384.0,32.0,0.0,0.0,0.0,92.0,0.0,0.0,1.0,0.0,0.2668534018747453,0.124035086591589,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.5009592785109526,5.192952669821167,913.22,0,0.0,0,1
227.0,0.0,1620.0,0.0,0.0,4500.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,True,5.0,0.0,42008.0,63.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,350.0,29.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.5009592785109526,5.192952669821167,1877.39,0,0.0,0,1
460.0,95.0,1673.0,0.0,0.0,750.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,True,6.0,0.0,37546.0,18.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,226.0,19.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.4239791207186483,0.5299047303498979,0.7754248393940675,0.232473562486563,0.4962064558073229,0.5013961826835062,0.5009592785109526,5.192952669821167,2324.87,0,0.0,1,0
1388.0,25.0,3909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,True,4.0,0.0,33181.0,55.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,257.0,21.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.5956292152420184,0.7441356127379062,0.4962064558073229,0.5013961826835062,0.5009592785109526,5.192952669821167,2652.83,1,491.17,1,0
285.0,0.0,1649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,True,2.0,1.0,39183.0,37.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,273.1115451388889,22.780164930555557,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.5009592785109526,5.192952669821167,2289.35,0,0.0,1,0
227.0,0.0,1685.0,0.0,1.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,True,8.0,1.0,31374.0,45.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,245.0,20.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.3898844306237317,0.7702603167498518,0.5382494834263425,0.7586296105405098,0.5009592785109526,5.192952669821167,2199.85,0,0.0,0,1
228.0,0.0,1696.0,0.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,True,6.0,0.0,29489.0,61.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,350.0,29.0,0.0,0.0,0.0,35.0,0.0,0.0,1.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.5009592785109526,5.192952669821167,1008.71,0,0.0,0,1
619.0,164.0,3885.0,0.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,True,9.0,0.0,36431.0,58.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,324.0,27.0,0.0,0.0,0.0,64.0,0.0,0.0,1.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.4913172304990895,0.6359392624936276,0.4962064558073229,0.5013961826835062,0.5009592785109526,5.192952669821167,1123.87,0,0.0,1,0
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,True,2.0,0.0,34429.0,46.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,27.0,2.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.7353030358506442,0.793988175111418,0.5009592785109526,5.192952669821167,1830.31,0,0.0,0,1
991.0,890.0,1780.0,0.0,0.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,True,9.0,0.0,28925.0,61.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,548.0,46.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.4884878876187434,0.5334372225580821,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.5009592785109526,5.192952669821167,949.78,0,0.0,0,1
227.0,0.0,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,True,9.0,1.0,27772.0,31.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,273.1115451388889,22.780164930555557,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.4140307064448456,0.3806548142703287,0.5009592785109526,5.192952669821167,1492.66,1,270.9,1,0
231.0,1.0,1621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,True,7.0,0.0,30390.0,55.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,115.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.49973556153943066,0.5003662514922993,0.8712958960434595,0.0645481639158785,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.5009592785109526,5.192952669821167,1400.22,0,0.0,1,0
270.0,1.0,1703.0,0.0,0.0,3000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,True,0.0,1.0,26226.0,32.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,419.0,35.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.5009592785109526,5.192952669821167,781.64,0,0.0,0,1
227.0,926.0,1852.0,0.0,0.0,3000.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,False,6.0,0.0,35468.0,64.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,295.0,25.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.5009592785109526,5.192952669821167,1673.65,0,0.0,0,1
227.0,810.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,1.0,39447.0,43.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,273.1115451388889,22.780164930555557,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.1433715690639404,0.2542855138819157,0.1445347675008533,0.3550883816322457,0.7855151233779982,0.3400231003030298,0.4962064558073229,0.5013961826835062,0.3655703837349969,6.60689939887686,1660.81,0,0.0,1,0
521.0,118.0,1737.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,True,8.0,0.0,29875.0,41.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,193.0,16.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.5009592785109526,5.192952669821167,980.8,0,0.0,0,1
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,True,1.0,0.0,31731.0,24.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,242.0,20.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.5009592785109526,5.65018753740677,879.95,0,0.0,0,1
267.0,0.0,4419.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,True,6.0,0.0,28217.0,46.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,178.0,15.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.3943984866430349,0.4127090802896982,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.5009592785109526,5.192952669821167,2207.8,1,537.98,1,0
366.0,0.0,1739.0,0.0,0.0,15000.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0,False,8.0,1.0,36143.0,36.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,347.0,29.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.2493263337489787,0.5618339251940982,0.4962064558073229,0.5013961826835062,0.5009592785109526,5.192952669821167,1093.25,1,676.48,0,1
227.0,810.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,True,4.0,0.0,36187.0,16.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,209.0,17.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.2247266411477757,0.1712461720075025,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.5009592785109526,5.192952669821167,1714.14,0,0.0,0,1
227.0,0.0,1712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,False,8.0,0.0,28717.0,53.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,94.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.7989661831553504,0.5492843985236148,0.498552187322609,0.4967339818873524,0.9144983729151148,0.1823641823479452,0.7161756773661503,0.7293509564598244,0.5009592785109526,5.192952669821167,1585.74,0,0.0,0,1
544.0,133.0,1672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,False,4.0,0.0,26509.0,65.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,223.0,19.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.49973556153943066,0.5003662514922993,0.4617654627038539,0.7887463292126814,0.49428009391217764,0.49858759932378294,0.2286839928000808,0.4622480826054634,0.5047377283357802,6.658579710857129,2200.8,0,0.0,0,1
1253.0,391.0,1756.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,True,3.0,0.0,20813.0,61.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,350.0,29.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.8183292909926675,0.3130313733473915,0.49428009391217764,0.49858759932378294,0.2859226461658536,0.3820595671737498,0.5009592785109526,5.192952669821167,1499.24,0,0.0,1,0
227.0,842.0,1684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,3.0,1.0,35838.0,57.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,511.0,43.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.6183478450086468,4.07017280997888,1842.93,0,0.0,1,0
227.0,810.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,True,7.0,0.0,29489.0,52.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,89.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.7472281613386975,0.4369692521635985,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.3190053805737218,6.4780746034637104,1958.51,1,411.14,0,1
741.0,81.0,1795.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,False,6.0,0.0,26582.0,52.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,262.0,22.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.5009592785109526,0.1739293733796459,941.91,1,768.85,0,1
305.0,926.5,1853.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,True,2.0,0.0,29629.0,24.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,23.0,2.0,0.0,0.0,0.0,25.0,366.0671698102123,1.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.5722632159723233,0.5985994883987135,0.3782421520916741,0.2867071407040886,0.2779674095605702,0.8783131356752983,0.087373756812145,3.64153776288286,1156.05,0,0.0,1,0
12686.0,5178.0,2334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,True,9.0,0.0,24054.0,73.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,113.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.49973556153943066,0.5003662514922993,0.3482133430527457,0.176147084904307,0.8318811779715426,0.9252203123945014,0.4058990458710003,0.0931325854525787,0.5009592785109526,5.192952669821167,3486.43,0,0.0,0,1
1609.0,0.0,2774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,True,4.0,0.0,32778.55891619407,41.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,251.0,21.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.5009592785109526,5.192952669821167,2241.76,0,0.0,1,0
1666.0,971.0,1942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,True,0.0,0.0,32920.0,53.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,36.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.8647754519286047,0.3392243776933165,0.6867857018690691,6.5371843198427415,2598.21,0,0.0,1,0
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,True,0.0,0.0,32559.0,28.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,371.0,31.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.1780942954044395,0.210159110676966,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.5009592785109526,5.192952669821167,1018.07,0,0.0,1,0
1083.0,998.5,1997.0,0.0,0.0,3500.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,True,2.0,0.0,31952.0,27.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,157.0,13.0,0.0,0.0,0.0,21.0,1586.7580126539845,1.0,0.0,0.0,0.4685939875500818,0.5314034763491154,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.5009592785109526,5.192952669821167,1544.46,0,0.0,1,0
5257.0,517.0,4794.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,True,0.0,1.0,40015.0,73.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,659.0,55.0,0.0,0.0,0.0,110.0,0.0,0.0,1.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.62902597088303,0.6680061368497539,0.4962064558073229,0.5013961826835062,0.5009592785109526,5.192952669821167,1017.66,0,0.0,1,0
315.0,0.0,1681.0,0.0,0.0,3500.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,True,6.0,0.0,29652.0,30.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,188.0,16.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.49428009391217764,0.2691858262559194,0.4962064558073229,0.9225104559992252,0.5009592785109526,5.192952669821167,441.97,1,1063.9,0,1
5621.0,1994.0,2960.0,0.0,0.0,7000.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,True,3.0,1.0,46030.0,49.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,350.0,29.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.1073616320355581,0.1617513778167895,0.5009592785109526,5.192952669821167,1443.35,0,0.0,0,1
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,True,2.0,0.0,33485.0,40.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,159.0,13.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.4021817052815921,0.1183524010060531,0.5009592785109526,5.192952669821167,2144.45,1,51.24,1,0
227.0,0.0,1665.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0,True,7.0,0.0,32778.55891619407,42.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,100.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.7914988874776889,0.1378184379576426,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.7904611785472182,0.8157962043600233,0.5009592785109526,5.192952669821167,1811.03,1,891.97,1,0
227.0,0.0,1620.0,0.0,0.0,3500.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,True,1.0,0.0,32029.0,65.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,427.0,36.0,0.0,0.0,0.0,53.0,0.0,0.0,1.0,0.0,0.49973556153943066,0.5003662514922993,0.4791585025694132,0.3361266759563729,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.5009592785109526,5.192952669821167,1261.62,0,0.0,0,1
